timestamp,cash,positions_value,total_value,cash_pct,num_positions,total_unrealized_pnl,total_realized_pnl,return_pct
2026-03-11T16:23:24.319561+00:00,20000.0,0.0,20000.0,100.0,0,0.0,0.0,0.0
2026-03-11T16:23:24.366737+00:00,20000.0,0.0,20000.0,100.0,0,0.0,0.0,0.0
2026-03-11T16:28:09.941409+00:00,20000.0,0.0,20000.0,100.0,0,0.0,0.0,0.0
2026-03-11T16:28:09.944260+00:00,20000.0,0.0,20000.0,100.0,0,0.0,0.0,0.0
